date,sku,region,units_sold,weather,event,buzz_score
2023-11-20,SKU_A,East,64,hot,concert,52
2023-11-20,SKU_B,East,50,hot,concert,44
2023-11-20,SKU_C,East,67,rainy,concert,27
2023-11-20,SKU_A,West,92,sunny,concert,68
2023-11-20,SKU_B,West,91,cold,concert,35
2023-11-20,SKU_C,West,78,sunny,sports,58
2023-11-21,SKU_A,North,78,sunny,none,64
2023-11-21,SKU_B,North,35,hot,concert,50
2023-11-21,SKU_C,North,55,sunny,sports,78
2023-11-21,SKU_A,South,90,sunny,concert,7
2023-11-21,SKU_B,South,68,sunny,concert,24
2023-11-21,SKU_C,South,77,sunny,none,32
2023-11-21,SKU_A,East,64,cold,sports,44
2023-11-21,SKU_B,East,85,cold,sports,18
2023-11-21,SKU_C,East,88,rainy,concert,86
2023-11-21,SKU_A,West,40,sunny,none,89
2023-11-21,SKU_B,West,77,hot,sports,63
2023-11-21,SKU_C,West,38,hot,sports,54
2023-11-22,SKU_A,North,54,sunny,sports,86
2023-11-22,SKU_B,North,96,cold,concert,24
2023-11-22,SKU_C,North,66,rainy,sports,89
2023-11-22,SKU_A,South,84,sunny,concert,94
2023-11-22,SKU_B,South,50,rainy,sports,67
2023-11-22,SKU_C,South,85,rainy,none,88
2023-11-22,SKU_A,East,51,cold,concert,1
2023-11-22,SKU_B,East,21,hot,none,23
2023-11-22,SKU_C,East,40,cold,concert,3
2023-11-22,SKU_A,West,92,rainy,sports,27
2023-11-22,SKU_B,West,69,rainy,none,64
2023-11-22,SKU_C,West,67,sunny,sports,64
2023-11-23,SKU_A,North,94,cold,sports,18
2023-11-23,SKU_B,North,73,rainy,concert,87
2023-11-23,SKU_C,North,78,sunny,none,11
2023-11-23,SKU_A,South,54,cold,concert,59
2023-11-23,SKU_B,South,84,sunny,sports,96
2023-11-23,SKU_C,South,55,rainy,none,37
2023-11-23,SKU_A,East,80,rainy,sports,65
2023-11-23,SKU_B,East,78,sunny,concert,48
2023-11-23,SKU_C,East,94,hot,sports,48
2023-11-23,SKU_A,West,79,hot,sports,57
2023-11-23,SKU_B,West,85,cold,none,64
2023-11-23,SKU_C,West,58,sunny,sports,87
2023-11-24,SKU_A,North,47,rainy,sports,76
2023-11-24,SKU_B,North,49,hot,concert,49
2023-11-24,SKU_C,North,49,rainy,concert,14
2023-11-24,SKU_A,South,45,rainy,sports,96
2023-11-24,SKU_B,South,38,sunny,none,1
2023-11-24,SKU_C,South,74,rainy,concert,14
2023-11-24,SKU_A,East,98,sunny,concert,68
2023-11-24,SKU_B,East,41,hot,sports,0
2023-11-24,SKU_C,East,92,sunny,sports,34
2023-11-24,SKU_A,West,99,sunny,concert,74
2023-11-24,SKU_B,West,59,sunny,concert,62
2023-11-24,SKU_C,West,70,sunny,concert,67
2023-11-25,SKU_A,North,45,cold,sports,55
2023-11-25,SKU_B,North,72,sunny,concert,54
2023-11-25,SKU_C,North,63,rainy,sports,49
2023-11-25,SKU_A,South,86,rainy,none,64
2023-11-25,SKU_B,South,65,sunny,sports,14
2023-11-25,SKU_C,South,79,rainy,sports,13
2023-11-25,SKU_A,East,61,hot,concert,89
2023-11-25,SKU_B,East,79,rainy,concert,39
2023-11-25,SKU_C,East,83,hot,sports,57
2023-11-25,SKU_A,West,59,cold,concert,42
2023-11-25,SKU_B,West,31,sunny,none,16
2023-11-25,SKU_C,West,65,rainy,concert,92
2023-11-26,SKU_A,North,88,rainy,sports,53
2023-11-26,SKU_B,North,56,cold,concert,7
2023-11-26,SKU_C,North,60,cold,sports,95
2023-11-26,SKU_A,South,98,sunny,concert,92
2023-11-26,SKU_B,South,21,sunny,none,24
2023-11-26,SKU_C,South,80,hot,sports,84
2023-11-26,SKU_A,East,33,rainy,none,12
2023-11-26,SKU_B,East,72,rainy,none,34
2023-11-26,SKU_C,East,66,cold,concert,93
2023-11-26,SKU_A,West,68,rainy,none,92
2023-11-26,SKU_B,West,70,rainy,none,11
2023-11-26,SKU_C,West,45,hot,concert,7
2023-11-27,SKU_A,North,42,sunny,none,39
2023-11-27,SKU_B,North,79,cold,sports,72
2023-11-27,SKU_C,North,82,sunny,concert,96
2023-11-27,SKU_A,South,69,sunny,none,92
2023-11-27,SKU_B,South,64,rainy,concert,85
2023-11-27,SKU_C,South,72,cold,concert,62
2023-11-27,SKU_A,East,70,rainy,concert,55
2023-11-27,SKU_B,East,67,cold,none,40
2023-11-27,SKU_C,East,73,hot,concert,22
2023-11-27,SKU_A,West,74,cold,none,77
2023-11-27,SKU_B,West,121,cold,concert,93
2023-11-27,SKU_C,West,50,rainy,none,79
2023-11-28,SKU_A,North,48,sunny,none,61
2023-11-28,SKU_B,North,54,rainy,none,15
2023-11-28,SKU_C,North,88,sunny,sports,27
2023-11-28,SKU_A,South,98,cold,concert,65
2023-11-28,SKU_B,South,53,sunny,none,40
2023-11-28,SKU_C,South,90,cold,sports,59
2023-11-28,SKU_A,East,61,cold,none,63
2023-11-28,SKU_B,East,45,rainy,concert,21
2023-11-28,SKU_C,East,71,rainy,sports,89
2023-11-28,SKU_A,West,92,cold,sports,47
2023-11-28,SKU_B,West,65,hot,concert,72
2023-11-28,SKU_C,West,60,rainy,concert,9
2023-11-29,SKU_A,North,65,sunny,none,27
2023-11-29,SKU_B,North,60,hot,none,10
2023-11-29,SKU_C,North,83,hot,sports,27
2023-11-29,SKU_A,South,78,hot,concert,35
2023-11-29,SKU_B,South,101,hot,concert,66
2023-11-29,SKU_C,South,28,cold,none,38
2023-11-29,SKU_A,East,55,sunny,none,86
2023-11-29,SKU_B,East,54,rainy,sports,83
2023-11-29,SKU_C,East,87,rainy,sports,46
2023-11-29,SKU_A,West,54,hot,sports,14
2023-11-29,SKU_B,West,68,cold,sports,15
2023-11-29,SKU_C,West,61,hot,concert,86
2023-11-30,SKU_A,North,70,rainy,sports,79
2023-11-30,SKU_B,North,35,sunny,none,53
2023-11-30,SKU_C,North,37,hot,sports,11
2023-11-30,SKU_A,South,75,hot,sports,1
2023-11-30,SKU_B,South,120,cold,concert,82
2023-11-30,SKU_C,South,63,hot,none,64
2023-11-30,SKU_A,East,69,rainy,none,5
2023-11-30,SKU_B,East,63,hot,concert,28
2023-11-30,SKU_C,East,100,rainy,concert,71
2023-11-30,SKU_A,West,26,cold,none,4
2023-11-30,SKU_B,West,67,sunny,sports,13
2023-11-30,SKU_C,West,38,cold,none,60
2023-12-01,SKU_A,North,54,sunny,concert,56
2023-12-01,SKU_B,North,80,cold,none,99
2023-12-01,SKU_C,North,66,cold,sports,42
2023-12-01,SKU_A,South,61,sunny,none,60
2023-12-01,SKU_B,South,73,rainy,sports,80
2023-12-01,SKU_C,South,75,rainy,concert,97
2023-12-01,SKU_A,East,68,cold,concert,72
2023-12-01,SKU_B,East,73,rainy,sports,78
2023-12-01,SKU_C,East,73,cold,concert,10
2023-12-01,SKU_A,West,85,rainy,concert,29
2023-12-01,SKU_B,West,54,rainy,sports,95
2023-12-01,SKU_C,West,85,cold,sports,75
2023-12-02,SKU_A,North,42,sunny,concert,26
2023-12-02,SKU_B,North,52,sunny,concert,2
2023-12-02,SKU_C,North,42,rainy,none,85
2023-12-02,SKU_A,South,72,cold,none,79
2023-12-02,SKU_B,South,56,rainy,concert,96
2023-12-02,SKU_C,South,83,hot,concert,91
2023-12-02,SKU_A,East,53,sunny,concert,39
2023-12-02,SKU_B,East,69,sunny,sports,13
2023-12-02,SKU_C,East,69,sunny,sports,43
2023-12-02,SKU_A,West,66,hot,concert,52
2023-12-02,SKU_B,West,56,cold,sports,12
2023-12-02,SKU_C,West,91,sunny,sports,69
2023-12-03,SKU_A,North,65,rainy,sports,7
2023-12-03,SKU_B,North,84,cold,concert,71
2023-12-03,SKU_C,North,48,cold,none,91
2023-12-03,SKU_A,South,44,rainy,concert,33
2023-12-03,SKU_B,South,64,sunny,concert,55
2023-12-03,SKU_C,South,63,sunny,concert,95
2023-12-03,SKU_A,East,48,hot,sports,68
2023-12-03,SKU_B,East,55,cold,none,98
2023-12-03,SKU_C,East,62,cold,none,89
2023-12-03,SKU_A,West,72,cold,sports,2
2023-12-03,SKU_B,West,45,hot,concert,77
2023-12-03,SKU_C,West,84,hot,concert,53
2023-12-04,SKU_A,North,45,cold,concert,91
2023-12-04,SKU_B,North,59,rainy,sports,14
2023-12-04,SKU_C,North,55,sunny,sports,34
2023-12-04,SKU_A,South,98,hot,concert,75
2023-12-04,SKU_B,South,20,hot,none,53
2023-12-04,SKU_C,South,39,sunny,sports,18
2023-12-04,SKU_A,East,85,rainy,concert,80
2023-12-04,SKU_B,East,103,rainy,concert,73
2023-12-04,SKU_C,East,92,cold,sports,66
2023-12-04,SKU_A,West,99,hot,concert,65
2023-12-04,SKU_B,West,57,sunny,sports,15
2023-12-04,SKU_C,West,68,hot,concert,30
2023-12-05,SKU_A,North,52,sunny,none,98
2023-12-05,SKU_B,North,72,sunny,none,67
2023-12-05,SKU_C,North,62,hot,concert,56
2023-12-05,SKU_A,South,100,cold,concert,66
2023-12-05,SKU_B,South,48,cold,none,22
2023-12-05,SKU_C,South,33,sunny,none,92
2023-12-05,SKU_A,East,70,rainy,concert,45
2023-12-05,SKU_B,East,95,sunny,concert,94
2023-12-05,SKU_C,East,88,sunny,concert,71
2023-12-05,SKU_A,West,53,cold,sports,49
2023-12-05,SKU_B,West,46,sunny,concert,60
2023-12-05,SKU_C,West,77,cold,concert,83
2023-12-06,SKU_A,North,65,hot,none,47
2023-12-06,SKU_B,North,70,hot,sports,87
2023-12-06,SKU_C,North,22,rainy,none,30
2023-12-06,SKU_A,South,47,rainy,concert,58
2023-12-06,SKU_B,South,48,rainy,concert,80
2023-12-06,SKU_C,South,58,hot,none,27
2023-12-06,SKU_A,East,79,rainy,concert,25
2023-12-06,SKU_B,East,99,rainy,sports,74
2023-12-06,SKU_C,East,70,hot,concert,61
2023-12-06,SKU_A,West,91,rainy,sports,93
2023-12-06,SKU_B,West,86,rainy,sports,96
2023-12-06,SKU_C,West,74,cold,concert,12
2023-12-07,SKU_A,North,53,cold,none,39
2023-12-07,SKU_B,North,111,cold,concert,62
2023-12-07,SKU_C,North,49,sunny,sports,77
2023-12-07,SKU_A,South,73,sunny,concert,95
2023-12-07,SKU_B,South,82,cold,sports,73
2023-12-07,SKU_C,South,58,rainy,concert,76
2023-12-07,SKU_A,East,35,sunny,none,39
2023-12-07,SKU_B,East,67,cold,concert,3
2023-12-07,SKU_C,East,23,rainy,none,46
2023-12-07,SKU_A,West,62,rainy,sports,87
2023-12-07,SKU_B,West,52,rainy,sports,23
2023-12-07,SKU_C,West,37,sunny,concert,49
2023-12-08,SKU_A,North,69,hot,concert,83
2023-12-08,SKU_B,North,38,rainy,concert,60
2023-12-08,SKU_C,North,69,cold,none,13
2023-12-08,SKU_A,South,63,sunny,none,95
2023-12-08,SKU_B,South,100,cold,concert,86
2023-12-08,SKU_C,South,48,hot,none,90
2023-12-08,SKU_A,East,70,cold,none,41
2023-12-08,SKU_B,East,84,cold,sports,69
2023-12-08,SKU_C,East,65,cold,sports,23
2023-12-08,SKU_A,West,75,cold,sports,17
2023-12-08,SKU_B,West,54,cold,none,59
2023-12-08,SKU_C,West,69,rainy,sports,45
2023-12-09,SKU_A,North,54,sunny,none,58
2023-12-09,SKU_B,North,61,sunny,none,23
2023-12-09,SKU_C,North,76,hot,sports,23
2023-12-09,SKU_A,South,64,sunny,sports,77
2023-12-09,SKU_B,South,99,sunny,sports,84
2023-12-09,SKU_C,South,23,hot,none,41
2023-12-09,SKU_A,East,38,hot,none,70
2023-12-09,SKU_B,East,85,rainy,concert,4
2023-12-09,SKU_C,East,63,cold,sports,53
2023-12-09,SKU_A,West,85,rainy,sports,69
2023-12-09,SKU_B,West,83,sunny,sports,28
2023-12-09,SKU_C,West,45,sunny,concert,82
2023-12-10,SKU_A,North,53,sunny,sports,81
2023-12-10,SKU_B,North,75,sunny,none,22
2023-12-10,SKU_C,North,90,hot,concert,7
2023-12-10,SKU_A,South,66,hot,none,99
2023-12-10,SKU_B,South,89,cold,none,6
2023-12-10,SKU_C,South,61,cold,concert,27
2023-12-10,SKU_A,East,46,rainy,none,63
2023-12-10,SKU_B,East,32,rainy,none,17
2023-12-10,SKU_C,East,92,hot,sports,45
2023-12-10,SKU_A,West,99,cold,concert,95
2023-12-10,SKU_B,West,76,sunny,none,84
2023-12-10,SKU_C,West,59,rainy,sports,92
2023-12-11,SKU_A,North,85,sunny,concert,71
2023-12-11,SKU_B,North,74,sunny,concert,43
2023-12-11,SKU_C,North,75,cold,none,95
2023-12-11,SKU_A,South,103,hot,sports,86
2023-12-11,SKU_B,South,77,rainy,sports,1
2023-12-11,SKU_C,South,53,hot,concert,59
2023-12-11,SKU_A,East,50,rainy,concert,0
2023-12-11,SKU_B,East,60,hot,sports,99
2023-12-11,SKU_C,East,73,rainy,sports,66
2023-12-11,SKU_A,West,81,rainy,concert,54
2023-12-11,SKU_B,West,70,sunny,sports,67
2023-12-11,SKU_C,West,67,rainy,sports,77
2023-12-12,SKU_A,North,74,cold,concert,65
2023-12-12,SKU_B,North,43,hot,concert,40
2023-12-12,SKU_C,North,45,sunny,concert,58
2023-12-12,SKU_A,South,64,sunny,concert,69
2023-12-12,SKU_B,South,55,hot,sports,59
2023-12-12,SKU_C,South,64,sunny,sports,11
2023-12-12,SKU_A,East,79,hot,none,80
2023-12-12,SKU_B,East,64,rainy,none,33
2023-12-12,SKU_C,East,47,rainy,sports,94
2023-12-12,SKU_A,West,93,sunny,concert,40
2023-12-12,SKU_B,West,60,rainy,concert,19
2023-12-12,SKU_C,West,97,rainy,sports,87
2023-12-13,SKU_A,North,94,cold,concert,16
2023-12-13,SKU_B,North,69,hot,sports,84
2023-12-13,SKU_C,North,73,rainy,concert,40
2023-12-13,SKU_A,South,62,hot,concert,18
2023-12-13,SKU_B,South,55,sunny,concert,31
2023-12-13,SKU_C,South,95,hot,concert,95
2023-12-13,SKU_A,East,40,hot,none,85
2023-12-13,SKU_B,East,84,rainy,sports,2
2023-12-13,SKU_C,East,81,rainy,concert,76
2023-12-13,SKU_A,West,75,cold,sports,86
2023-12-13,SKU_B,West,83,rainy,none,96
2023-12-13,SKU_C,West,68,rainy,sports,61
2023-12-14,SKU_A,North,59,cold,sports,12
2023-12-14,SKU_B,North,71,cold,none,86
2023-12-14,SKU_C,North,84,hot,none,98
2023-12-14,SKU_A,South,92,hot,concert,43
2023-12-14,SKU_B,South,44,rainy,none,93
2023-12-14,SKU_C,South,72,hot,none,78
2023-12-14,SKU_A,East,72,sunny,none,19
2023-12-14,SKU_B,East,92,hot,sports,60
2023-12-14,SKU_C,East,66,cold,none,46
2023-12-14,SKU_A,West,77,cold,concert,29
2023-12-14,SKU_B,West,80,cold,sports,13
2023-12-14,SKU_C,West,35,cold,concert,25
2023-12-15,SKU_A,North,37,sunny,sports,60
2023-12-15,SKU_B,North,120,cold,sports,81
2023-12-15,SKU_C,North,76,hot,sports,51
2023-12-15,SKU_A,South,74,hot,none,10
2023-12-15,SKU_B,South,85,sunny,none,66
2023-12-15,SKU_C,South,41,rainy,none,89
2023-12-15,SKU_A,East,83,sunny,sports,21
2023-12-15,SKU_B,East,72,cold,sports,58
2023-12-15,SKU_C,East,44,sunny,sports,41
2023-12-15,SKU_A,West,95,rainy,sports,66
2023-12-15,SKU_B,West,79,rainy,sports,17
2023-12-15,SKU_C,West,72,rainy,none,90
2023-12-16,SKU_A,North,68,sunny,none,2
2023-12-16,SKU_B,North,34,hot,none,0
2023-12-16,SKU_C,North,41,rainy,none,73
2023-12-16,SKU_A,South,75,cold,none,5
2023-12-16,SKU_B,South,81,cold,none,86
2023-12-16,SKU_C,South,86,hot,concert,53
2023-12-16,SKU_A,East,103,rainy,concert,93
2023-12-16,SKU_B,East,52,rainy,concert,92
2023-12-16,SKU_C,East,28,cold,none,60
2023-12-16,SKU_A,West,72,sunny,concert,13
2023-12-16,SKU_B,West,84,rainy,none,83
2023-12-16,SKU_C,West,102,rainy,sports,98
2023-12-17,SKU_A,North,62,cold,none,78
2023-12-17,SKU_B,North,103,cold,concert,49
2023-12-17,SKU_C,North,61,sunny,sports,60
2023-12-17,SKU_A,South,94,cold,concert,83
2023-12-17,SKU_B,South,76,sunny,sports,50
2023-12-17,SKU_C,South,98,hot,concert,96
2023-12-17,SKU_A,East,56,rainy,none,33
2023-12-17,SKU_B,East,62,cold,concert,47
2023-12-17,SKU_C,East,67,rainy,concert,71
2023-12-17,SKU_A,West,47,cold,concert,94
2023-12-17,SKU_B,West,74,cold,concert,45
2023-12-17,SKU_C,West,66,sunny,none,77
2023-12-18,SKU_A,North,58,sunny,sports,82
2023-12-18,SKU_B,North,49,rainy,none,12
2023-12-18,SKU_C,North,91,cold,concert,54
2023-12-18,SKU_A,South,62,hot,none,64
2023-12-18,SKU_B,South,75,rainy,sports,26
2023-12-18,SKU_C,South,81,rainy,concert,97
2023-12-18,SKU_A,East,89,hot,sports,22
2023-12-18,SKU_B,East,83,cold,none,51
2023-12-18,SKU_C,East,76,cold,none,5
2023-12-18,SKU_A,West,75,hot,concert,41
2023-12-18,SKU_B,West,63,cold,sports,28
2023-12-18,SKU_C,West,44,cold,none,84
2023-12-19,SKU_A,North,50,rainy,concert,95
2023-12-19,SKU_B,North,40,sunny,sports,21
2023-12-19,SKU_C,North,45,hot,concert,28
2023-12-19,SKU_A,South,24,sunny,none,51
2023-12-19,SKU_B,South,35,hot,sports,0
2023-12-19,SKU_C,South,84,cold,concert,19
2023-12-19,SKU_A,East,54,rainy,none,2
2023-12-19,SKU_B,East,96,sunny,sports,95
2023-12-19,SKU_C,East,50,rainy,sports,43
2023-12-19,SKU_A,West,56,sunny,none,15
2023-12-19,SKU_B,West,101,rainy,sports,94
2023-12-19,SKU_C,West,98,cold,sports,66
2023-12-20,SKU_A,North,82,hot,concert,46
2023-12-20,SKU_B,North,97,cold,sports,2
2023-12-20,SKU_C,North,40,rainy,none,24
2023-12-20,SKU_A,South,55,sunny,sports,29
2023-12-20,SKU_B,South,80,cold,concert,66
2023-12-20,SKU_C,South,66,rainy,concert,98
2023-12-20,SKU_A,East,58,hot,concert,41
2023-12-20,SKU_B,East,34,hot,none,26
2023-12-20,SKU_C,East,44,hot,none,96
2023-12-20,SKU_A,West,92,sunny,sports,2
2023-12-20,SKU_B,West,46,hot,sports,51
2023-12-20,SKU_C,West,25,cold,none,35
2023-12-21,SKU_A,North,61,sunny,sports,80
2023-12-21,SKU_B,North,66,hot,concert,20
2023-12-21,SKU_C,North,87,cold,sports,24
2023-12-21,SKU_A,South,67,hot,concert,56
2023-12-21,SKU_B,South,51,rainy,concert,32
2023-12-21,SKU_C,South,86,cold,sports,82
2023-12-21,SKU_A,East,52,sunny,concert,88
2023-12-21,SKU_B,East,31,rainy,none,54
2023-12-21,SKU_C,East,57,hot,concert,12
2023-12-21,SKU_A,West,78,hot,sports,18
2023-12-21,SKU_B,West,61,hot,sports,58
2023-12-21,SKU_C,West,22,sunny,none,16
2023-12-22,SKU_A,North,52,hot,none,91
2023-12-22,SKU_B,North,84,cold,sports,33
2023-12-22,SKU_C,North,47,cold,sports,14
2023-12-22,SKU_A,South,93,sunny,sports,96
2023-12-22,SKU_B,South,48,hot,sports,75
2023-12-22,SKU_C,South,78,hot,none,55
2023-12-22,SKU_A,East,30,cold,none,97
2023-12-22,SKU_B,East,55,hot,concert,56
2023-12-22,SKU_C,East,56,rainy,concert,50
2023-12-22,SKU_A,West,61,hot,none,6
2023-12-22,SKU_B,West,38,hot,sports,35
2023-12-22,SKU_C,West,81,sunny,sports,90
2023-12-23,SKU_A,North,50,cold,sports,15
2023-12-23,SKU_B,North,75,hot,concert,39
2023-12-23,SKU_C,North,32,sunny,none,21
2023-12-23,SKU_A,South,40,rainy,sports,32
2023-12-23,SKU_B,South,79,rainy,concert,76
2023-12-23,SKU_C,South,46,hot,none,23
2023-12-23,SKU_A,East,66,cold,sports,74
2023-12-23,SKU_B,East,52,cold,none,20
2023-12-23,SKU_C,East,61,rainy,none,64
2023-12-23,SKU_A,West,69,sunny,sports,20
2023-12-23,SKU_B,West,55,sunny,sports,57
2023-12-23,SKU_C,West,53,cold,none,10
2023-12-24,SKU_A,North,73,hot,sports,51
2023-12-24,SKU_B,North,78,rainy,none,76
2023-12-24,SKU_C,North,35,cold,none,15
2023-12-24,SKU_A,South,63,rainy,concert,15
2023-12-24,SKU_B,South,53,hot,concert,47
2023-12-24,SKU_C,South,70,rainy,sports,26
2023-12-24,SKU_A,East,69,hot,none,86
2023-12-24,SKU_B,East,70,hot,sports,90
2023-12-24,SKU_C,East,53,sunny,concert,24
2023-12-24,SKU_A,West,79,rainy,none,96
2023-12-24,SKU_B,West,62,hot,concert,29
2023-12-24,SKU_C,West,79,hot,none,48
2023-12-25,SKU_A,North,65,rainy,none,31
2023-12-25,SKU_B,North,79,cold,concert,78
2023-12-25,SKU_C,North,27,cold,none,54
2023-12-25,SKU_A,South,75,sunny,none,92
2023-12-25,SKU_B,South,52,rainy,concert,31
2023-12-25,SKU_C,South,69,cold,sports,58
2023-12-25,SKU_A,East,41,rainy,none,54
2023-12-25,SKU_B,East,44,rainy,none,42
2023-12-25,SKU_C,East,60,hot,concert,11
2023-12-25,SKU_A,West,47,cold,sports,11
2023-12-25,SKU_B,West,83,cold,concert,57
2023-12-25,SKU_C,West,27,sunny,none,28
2023-12-26,SKU_A,North,90,rainy,sports,7
2023-12-26,SKU_B,North,56,hot,concert,17
2023-12-26,SKU_C,North,38,sunny,none,11
2023-12-26,SKU_A,South,71,hot,none,95
2023-12-26,SKU_B,South,53,hot,none,67
2023-12-26,SKU_C,South,73,cold,sports,48
2023-12-26,SKU_A,East,82,sunny,concert,28
2023-12-26,SKU_B,East,73,sunny,none,9
2023-12-26,SKU_C,East,21,sunny,none,8
2023-12-26,SKU_A,West,35,rainy,none,38
2023-12-26,SKU_B,West,52,cold,none,11
2023-12-26,SKU_C,West,55,cold,concert,12
2023-12-27,SKU_A,North,88,rainy,concert,2
2023-12-27,SKU_B,North,67,cold,none,72
2023-12-27,SKU_C,North,54,rainy,none,15
2023-12-27,SKU_A,South,24,sunny,none,53
2023-12-27,SKU_B,South,84,cold,sports,84
2023-12-27,SKU_C,South,83,cold,none,61
2023-12-27,SKU_A,East,64,rainy,none,88
2023-12-27,SKU_B,East,101,cold,concert,47
2023-12-27,SKU_C,East,64,sunny,sports,23
2023-12-27,SKU_A,West,75,sunny,none,74
2023-12-27,SKU_B,West,68,cold,none,59
2023-12-27,SKU_C,West,50,hot,sports,45
2023-12-28,SKU_A,North,36,rainy,concert,13
2023-12-28,SKU_B,North,66,sunny,concert,99
2023-12-28,SKU_C,North,43,sunny,none,91
2023-12-28,SKU_A,South,25,rainy,none,19
2023-12-28,SKU_B,South,44,rainy,none,83
2023-12-28,SKU_C,South,64,sunny,none,75
2023-12-28,SKU_A,East,62,rainy,sports,75
2023-12-28,SKU_B,East,23,sunny,none,20
2023-12-28,SKU_C,East,85,hot,sports,44
2023-12-28,SKU_A,West,54,rainy,concert,10
2023-12-28,SKU_B,West,70,cold,concert,27
2023-12-28,SKU_C,West,60,sunny,concert,97
2023-12-29,SKU_A,North,58,cold,concert,59
2023-12-29,SKU_B,North,87,cold,sports,68
2023-12-29,SKU_C,North,67,hot,sports,85
2023-12-29,SKU_A,South,42,sunny,none,56
2023-12-29,SKU_B,South,75,cold,concert,21
2023-12-29,SKU_C,South,68,cold,concert,62
2023-12-29,SKU_A,East,58,cold,concert,64
2023-12-29,SKU_B,East,44,sunny,concert,46
2023-12-29,SKU_C,East,51,rainy,concert,13
2023-12-29,SKU_A,West,79,hot,sports,72
2023-12-29,SKU_B,West,60,rainy,none,62
2023-12-29,SKU_C,West,70,cold,concert,6
2023-12-30,SKU_A,North,87,cold,sports,98
2023-12-30,SKU_B,North,104,cold,concert,25
2023-12-30,SKU_C,North,45,hot,sports,52
2023-12-30,SKU_A,South,92,cold,concert,97
2023-12-30,SKU_B,South,46,sunny,none,81
2023-12-30,SKU_C,South,73,hot,sports,62
2023-12-30,SKU_A,East,40,hot,none,45
2023-12-30,SKU_B,East,74,sunny,sports,26
2023-12-30,SKU_C,East,51,sunny,none,18
2023-12-30,SKU_A,West,92,rainy,sports,92
2023-12-30,SKU_B,West,46,sunny,concert,21
2023-12-30,SKU_C,West,43,cold,none,91
2023-12-31,SKU_A,North,72,hot,none,62
2023-12-31,SKU_B,North,68,sunny,concert,84
2023-12-31,SKU_C,North,70,hot,none,77
2023-12-31,SKU_A,South,46,cold,sports,48
2023-12-31,SKU_B,South,30,hot,none,93
2023-12-31,SKU_C,South,43,hot,concert,20
2023-12-31,SKU_A,East,62,cold,none,93
2023-12-31,SKU_B,East,83,hot,sports,89
2023-12-31,SKU_C,East,71,sunny,concert,98
2023-12-31,SKU_A,West,89,rainy,sports,83
2023-12-31,SKU_B,West,76,rainy,concert,9
2023-12-31,SKU_C,West,36,cold,sports,26
